comment_score,pos_percent,neg_percent
7727,0.0,1.0
-325,1.0,0.0
5067,0.0,1.0
3098,0.0,1.0
413,0.2692307692307692,0.8615384615384616
455,0.2976190476190476,0.8928571428571429
820,0.2631578947368421,0.8947368421052632
-194,0.5,0.75
369,0.22413793103448276,0.9396551724137931
760,0.25,0.8055555555555556
915,0.3684210526315789,0.8421052631578947
1831,0.0,1.0
-202,0.6,0.4
1721,0.25,0.75
912,0.15384615384615385,0.6923076923076923
5441,0.0,1.0
1395,0.4,0.9
4024,1.0,1.0
3794,0.0,1.0
3460,0.0,1.0
3569,1.0,1.0
11473,1.0,1.0
9647,0.0,1.0
-227,1.0,0.5
5756,0.0,1.0
5590,0.0,1.0
71,0.27494593759654,0.8520234785295027
143,0.2742857142857143,0.8548571428571429
790,0.125,0.8333333333333334
704,0.24324324324324326,0.8648648648648649
642,0.21052631578947367,0.9210526315789473
370,0.20491803278688525,0.8524590163934426
621,0.3488372093023256,0.813953488372093
703,0.17647058823529413,0.8823529411764706
1902,0.6,0.8
4134,1.0,1.0
3963,0.0,1.0
1960,0.2,1.0
1274,0.2,1.0
3884,0.0,1.0
2903,0.5,0.5
2346,0.0,0.5
3914,0.0,1.0
6501,0.0,1.0
4651,0.0,1.0
4073,0.5,1.0
4730,1.0,1.0
2555,0.0,0.6666666666666666
3545,0.0,0.5
6457,0.0,1.0
9306,1.0,1.0
9049,1.0,1.0
193,0.2759433962264151,0.8584905660377359
161,0.2745664739884393,0.8410404624277457
443,0.21505376344086022,0.8709677419354839
-45,0.38810641627543035,0.7339593114241002
1191,0.3076923076923077,1.0
365,0.2636363636363636,0.8272727272727273
1429,0.25,1.0
1934,0.5,1.0
2869,0.0,1.0
5961,0.0,1.0
3534,0.0,0.5
2649,0.0,0.5
2562,0.0,1.0
8303,0.0,1.0
2354,0.0,0.5
2101,0.0,1.0
3232,0.0,1.0
2268,0.5,1.0
1669,0.3333333333333333,0.6666666666666666
3631,0.0,1.0
3942,0.0,1.0
9771,1.0,1.0
4339,0.0,1.0
6,0.29023666808838994,0.8333327906908599
68,0.27657684335208765,0.8543085578916197
342,0.2708333333333333,0.875
466,0.225,0.8875
2498,0.5,1.0
713,0.3235294117647059,0.9117647058823529
2668,0.0,1.0
-197,0.6,0.6
1520,0.23076923076923078,1.0
1012,0.5833333333333334,0.9166666666666666
2394,0.25,0.75
1242,0.5,0.8333333333333334
2186,0.3333333333333333,1.0
2586,0.5,1.0
-192,0.0,0.0
3217,0.0,1.0
5282,0.0,1.0
24477,0.0,1.0
4456,0.0,0.0
2740,0.0,1.0
87,0.27820922795797165,0.8597533120146186
72,0.2799868550772264,0.8445612882024318
215,0.27873563218390807,0.8275862068965517
756,0.2962962962962963,0.8518518518518519
-265,0.5,0.5
3510,0.0,1.0
3580,0.5,0.5
1994,0.6666666666666666,1.0
2177,0.0,1.0
1786,0.2,1.0
2616,0.5,1.0
7090,0.0,1.0
1608,0.0,1.0
3328,0.0,0.0
2027,0.3333333333333333,1.0
58,0.2938209331651955,0.8465741908364859
255,0.22968197879858657,0.8480565371024735
320,0.3291139240506329,0.8291139240506329
258,0.29328621908127206,0.8763250883392226
854,0.1724137931034483,0.896551724137931
8355,0.0,1.0
883,0.13636363636363635,0.9090909090909091
665,0.2857142857142857,0.8571428571428571
1259,0.4444444444444444,0.8888888888888888
1773,0.25,1.0
-133,0.30434782608695654,0.6956521739130435
-181,0.5,0.5833333333333334
1098,0.5714285714285714,0.8571428571428571
4058,0.0,0.5
-119,0.2727272727272727,0.6363636363636364
8908,1.0,1.0
4632,0.0,1.0
1665,0.5,0.25
3198,0.0,1.0
4715,0.0,1.0
9924,1.0,1.0
3345,0.0,1.0
2207,0.5,1.0
4141,0.0,1.0
2518,1.0,0.0
2362,0.5,1.0
4747,0.0,1.0
4088,0.0,1.0
3996,0.0,0.0
2795,1.0,1.0
4042,1.0,1.0
266,0.2734375,0.86328125
107,0.26212938005390835,0.8611859838274932
221,0.2680965147453083,0.8552278820375335
271,0.299625468164794,0.8576779026217228
424,0.2608695652173913,0.8478260869565217
-104,0.4090909090909091,0.7424242424242424
997,0.5,0.8333333333333334
1124,0.23529411764705882,0.9411764705882353
882,0.3181818181818182,0.9090909090909091
3094,0.0,1.0
2291,0.0,1.0
6066,0.0,1.0
6042,1.0,1.0
1817,0.3333333333333333,0.6666666666666666
3779,0.3333333333333333,1.0
1862,0.0,1.0
2275,0.5,1.0
2164,0.0,1.0
1150,0.5714285714285714,0.8571428571428571
6216,1.0,0.0
1898,0.0,1.0
3608,0.0,1.0
3607,0.0,1.0
1769,0.5,1.0
6611,0.0,1.0
5737,0.0,1.0
3733,1.0,1.0
-316,0.0,1.0
3886,1.0,0.0
3554,0.0,1.0
9244,0.0,1.0
9,0.2896322408060201,0.8347208680217005
407,0.2247191011235955,0.8314606741573034
316,0.24864864864864866,0.8540540540540541
2365,0.75,0.75
-96,0.463768115942029,0.7391304347826086
920,0.4782608695652174,0.8260869565217391
968,0.2,0.7333333333333333
554,0.23809523809523808,0.873015873015873
1675,0.0,1.0
744,0.36363636363636365,0.8636363636363636
789,0.3333333333333333,0.9333333333333333
897,0.2222222222222222,0.9444444444444444
3174,0.0,0.5
4510,0.0,0.0
2191,0.0,1.0
1476,0.0,0.875
4053,0.0,1.0
2418,0.0,1.0
4442,0.3333333333333333,1.0
2076,0.0,1.0
3960,0.0,1.0
4748,0.0,1.0
5344,0.0,1.0
3586,0.0,1.0
8967,1.0,1.0
12764,0.0,1.0
5403,0.5,1.0
2429,0.0,1.0
27,0.28928832784485914,0.8399195023783388
63,0.2854688267059401,0.8544428080510554
447,0.26666666666666666,0.8666666666666667
158,0.3063583815028902,0.8627167630057804
-24,0.3995123650296064,0.7533960292580982
1623,0.2857142857142857,1.0
389,0.2830188679245283,0.8962264150943396
796,0.2692307692307692,0.9615384615384616
397,0.26666666666666666,0.8571428571428571
933,0.23809523809523808,0.8095238095238095
754,0.2857142857142857,0.8571428571428571
959,0.21428571428571427,0.9285714285714286
1531,0.3333333333333333,0.75
2255,0.0,0.8571428571428571
1570,0.3333333333333333,0.8333333333333334
856,0.4230769230769231,0.7692307692307693
7952,0.0,1.0
1516,0.0,1.0
5056,0.0,0.0
4011,0.5,1.0
2758,0.0,1.0
2760,0.0,1.0
4978,0.0,1.0
1693,0.16666666666666666,0.8333333333333334
2170,0.0,1.0
2281,0.16666666666666666,1.0
2084,1.0,1.0
51,0.2889357560025957,0.8423101881894873
56,0.2784910132332609,0.8410033576930673
1267,0.1111111111111111,1.0
2818,1.0,0.0
9392,1.0,1.0
3093,0.6666666666666666,0.3333333333333333
2864,0.0,1.0
-169,0.4444444444444444,0.4444444444444444
3836,0.5,1.0
2553,0.0,1.0
3261,0.0,1.0
7242,1.0,1.0
4671,1.0,1.0
2743,0.0,1.0
11021,0.0,1.0
2287,0.5,1.0
2741,0.0,1.0
5186,0.0,1.0
5234,0.0,1.0
5650,0.0,1.0
8825,0.0,1.0
7910,1.0,1.0
178,0.27710843373493976,0.8726333907056799
7711,0.0,1.0
2420,1.0,1.0
353,0.203125,0.8828125
1164,0.3333333333333333,1.0
6709,0.0,1.0
702,0.34146341463414637,0.926829268292683
3042,0.0,1.0
1739,0.25,1.0
4076,0.0,1.0
9725,0.0,1.0
2444,0.6666666666666666,0.6666666666666666
6101,0.0,1.0
1698,0.0,1.0
239,0.35335689045936397,0.8409893992932862
234,0.2658959537572254,0.869942196531792
-136,0.3076923076923077,0.6923076923076923
891,0.2,1.0
610,0.19230769230769232,0.8461538461538461
341,0.29931972789115646,0.8503401360544217
-198,0.5555555555555556,0.8888888888888888
1923,0.5,1.0
1437,0.5,0.75
4817,1.0,1.0
4637,1.0,1.0
8514,0.0,0.0
5255,0.0,1.0
3905,0.0,1.0
3193,0.0,1.0
9860,0.0,1.0
1761,1.0,0.0
279,0.26666666666666666,0.8977777777777778
150,0.27889447236180903,0.8580402010050251
574,0.4772727272727273,0.8409090909090909
1955,0.25,0.75
1426,0.3333333333333333,1.0
3253,0.0,1.0
1514,0.2,1.0
1800,0.6,0.8
7074,0.0,1.0
2985,0.0,1.0
1545,0.0,1.0
2037,0.0,1.0
11205,1.0,1.0
3758,1.0,1.0
4975,0.0,1.0
8011,0.0,0.0
3318,1.0,1.0
52,0.2822716548702393,0.8486686889113583
346,0.2152777777777778,0.8541666666666666
146,0.3042895442359249,0.8646112600536193
546,0.265625,0.890625
1328,0.3333333333333333,1.0
16520,1.0,0.0
1849,0.2,1.0
1263,0.3125,0.75
2714,0.5,1.0
1762,0.3,1.0
5715,0.0,1.0
608,0.3333333333333333,0.875
694,0.3783783783783784,0.8918918918918919
1987,0.25,1.0
1307,0.5833333333333334,1.0
2790,0.0,1.0
2219,0.2,1.0
2634,0.0,1.0
2415,0.0,1.0
4988,0.0,1.0
3838,1.0,1.0
3715,0.0,1.0
2066,0.0,1.0
3645,0.0,1.0
5073,0.0,1.0
-290,1.0,1.0
3308,1.0,1.0
10036,0.0,1.0
-47,0.3787878787878788,0.7289562289562289
-77,0.3779527559055118,0.7165354330708661
577,0.3050847457627119,0.8983050847457628
459,0.23958333333333334,0.875
2140,0.0,1.0
585,0.3793103448275862,0.8103448275862069
4316,0.0,0.0
446,0.3333333333333333,0.9032258064516129
3809,0.0,1.0
861,0.44,0.88
1236,0.3333333333333333,1.0
5081,0.0,1.0
2567,0.0,1.0
1103,0.2222222222222222,0.7777777777777778
6099,0.0,0.0
1046,0.29411764705882354,1.0
2898,0.0,1.0
3216,0.0,0.5
5281,1.0,1.0
1253,0.0,0.9090909090909091
6889,0.0,1.0
4716,0.0,1.0
6942,0.0,1.0
4580,0.0,1.0
2114,1.0,0.0
3029,0.0,1.0
4301,0.0,1.0
2658,0.0,1.0
174,0.2862190812720848,0.8621908127208481
712,0.34615384615384615,0.9230769230769231
3951,0.0,0.6666666666666666
825,0.5714285714285714,0.7857142857142857
6342,0.0,1.0
2412,0.0,1.0
2018,0.25,0.75
946,0.25,0.9166666666666666
2579,0.6666666666666666,1.0
1641,0.0,0.5
4286,1.0,0.0
2885,1.0,0.0
2419,0.3333333333333333,1.0
3238,0.0,1.0
-229,0.3333333333333333,1.0
-245,1.0,1.0
1821,0.0,1.0
8973,0.0,1.0
3646,0.0,1.0
17,0.2883655078730365,0.8385788355941608
79,0.28804751299183373,0.8437268002969562
-82,0.4154929577464789,0.7323943661971831
661,0.24390243902439024,0.8780487804878049
170,0.25,0.8483333333333334
209,0.24289405684754523,0.8837209302325582
2107,0.0,1.0
-86,0.43243243243243246,0.7927927927927928
5236,0.0,1.0
-121,0.34782608695652173,0.6086956521739131
1346,0.4,1.0
1453,0.125,1.0
1060,0.0,0.9
1342,0.375,0.75
3915,0.0,1.0
11099,1.0,1.0
2647,0.0,1.0
2786,0.0,1.0
4213,0.0,1.0
5879,0.0,1.0
103,0.2827417380660955,0.8543451652386781
738,0.2413793103448276,0.896551724137931
-36,0.3869209809264305,0.7293369663941871
236,0.24550898203592814,0.8652694610778443
253,0.26545454545454544,0.8618181818181818
3501,0.0,1.0
5612,0.0,1.0
675,0.3684210526315789,0.7894736842105263
1629,0.0,0.8333333333333334
2240,0.0,1.0
989,0.29411764705882354,0.9411764705882353
1116,0.6,0.8
1896,0.0,0.75
2180,0.6666666666666666,1.0
1484,0.14285714285714285,1.0
4405,0.0,1.0
2338,0.0,1.0
9679,0.0,1.0
3943,0.0,1.0
2665,0.0,1.0
3251,0.0,1.0
509,0.27586206896551724,0.8275862068965517
-16,0.38820366856419986,0.7515812776723593
276,0.2490842490842491,0.8937728937728938
1334,0.16666666666666666,1.0
2755,0.3333333333333333,1.0
592,0.425531914893617,0.7872340425531915
1250,0.35714285714285715,0.8571428571428571
1287,0.2222222222222222,0.8888888888888888
10219,0.0,1.0
3137,0.0,1.0
3409,0.0,1.0
3549,0.0,1.0
7112,0.0,1.0
3756,0.0,1.0
5575,0.0,1.0
7706,0.0,1.0
4315,1.0,1.0
-320,1.0,0.0
4389,0.0,1.0
7878,0.0,1.0
139,0.28650442477876104,0.8661504424778761
246,0.26666666666666666,0.8925925925925926
-55,0.45776566757493187,0.7029972752043597
-170,0.5833333333333334,0.5833333333333334
1770,0.6666666666666666,0.8333333333333334
-178,0.6,0.8
1888,0.0,0.3333333333333333
1999,0.0,1.0
2635,0.3333333333333333,0.3333333333333333
1196,0.5,0.9
1190,0.14285714285714285,0.9285714285714286
2165,0.3333333333333333,1.0
6732,0.5,0.5
1781,0.0,0.8
9420,0.0,1.0
3427,0.0,1.0
7591,0.0,1.0
2803,1.0,1.0
2865,0.5,0.5
3548,0.0,1.0
6609,0.0,1.0
1121,0.1111111111111111,0.8888888888888888
242,0.22868217054263565,0.8682170542635659
226,0.33236994219653176,0.8294797687861272
2438,0.0,1.0
1009,0.4,0.8666666666666667
977,0.29411764705882354,0.7647058823529411
453,0.22580645161290322,0.8064516129032258
430,0.28,0.9
-256,0.8333333333333334,0.5
817,0.2916666666666667,0.9166666666666666
726,0.22580645161290322,0.8387096774193549
4892,1.0,1.0
1230,0.08333333333333333,0.8333333333333334
5896,0.0,1.0
3700,0.0,1.0
1997,0.2,0.8
5827,1.0,0.0
4015,1.0,1.0
6147,1.0,1.0
3485,0.0,1.0
3591,0.0,1.0
13134,0.0,1.0
13121,0.0,1.0
5872,0.0,1.0
3868,0.0,1.0
41,0.2857142857142857,0.8394052044609666
1473,0.14285714285714285,1.0
907,0.2727272727272727,0.9090909090909091
7314,0.0,1.0
-276,0.0,0.3333333333333333
499,0.32786885245901637,0.819672131147541
1085,0.18181818181818182,1.0
2051,0.0,1.0
1783,0.6,1.0
1689,0.0,0.8333333333333334
1273,0.15384615384615385,0.9230769230769231
-162,0.25,0.5
1114,0.6363636363636364,0.7272727272727273
1574,0.5,0.8333333333333334
-205,0.5,0.5
-238,1.0,0.5
1695,0.3333333333333333,0.8333333333333334
8166,0.0,0.0
1716,0.25,1.0
2556,0.0,1.0
5484,0.0,1.0
2474,0.0,1.0
3139,0.0,0.5
8170,1.0,1.0
3017,0.0,0.0
2171,0.0,1.0
3953,0.0,1.0
5834,0.0,1.0
3108,0.0,1.0
28,0.28226352986736375,0.8386581469648562
88,0.27178329571106097,0.8501128668171558
33,0.2910244786944696,0.840510728316712
405,0.33035714285714285,0.9107142857142857
257,0.2765151515151515,0.8787878787878788
519,0.22058823529411764,0.8235294117647058
384,0.25806451612903225,0.8629032258064516
208,0.2692307692307692,0.8512820512820513
248,0.2454212454212454,0.8534798534798534
2704,0.0,0.5
-164,0.375,0.75
1807,0.3333333333333333,0.6666666666666666
4630,1.0,1.0
-183,0.2,0.6
2460,0.0,1.0
4005,0.0,1.0
1673,0.25,0.75
14312,0.0,1.0
3163,0.6666666666666666,0.6666666666666666
4148,0.0,1.0
7034,0.0,1.0
3581,0.0,1.0
2673,0.3333333333333333,1.0
4485,0.0,1.0
1595,0.5,1.0
2563,0.0,1.0
2848,0.0,1.0
207,0.25699745547073793,0.8549618320610687
511,0.4032258064516129,0.9032258064516129
138,0.271689497716895,0.867579908675799
671,0.2978723404255319,0.8297872340425532
498,0.25301204819277107,0.9036144578313253
4227,0.5,1.0
637,0.35555555555555557,0.8222222222222222
7707,0.0,1.0
1683,0.0,1.0
3309,0.0,1.0
866,0.3888888888888889,0.9444444444444444
1576,0.14285714285714285,1.0
-200,0.6666666666666666,0.5
11247,1.0,1.0
4772,0.0,1.0
3032,0.5,0.5
1321,0.4,0.8
4914,1.0,1.0
6842,0.0,0.0
6164,0.0,1.0
2318,0.0,1.0
2560,0.5,1.0
1358,0.0,0.6666666666666666
11256,0.0,1.0
3740,0.0,1.0
2824,0.0,1.0
307,0.27647058823529413,0.8705882352941177
769,0.35714285714285715,0.8928571428571429
304,0.2731707317073171,0.8341463414634146
833,0.375,0.8333333333333334
462,0.27848101265822783,0.9113924050632911
3887,0.0,1.0
235,0.3104575163398693,0.8235294117647058
813,0.18181818181818182,0.9090909090909091
-115,0.36363636363636365,0.6363636363636364
649,0.3235294117647059,0.8235294117647058
865,0.16666666666666666,0.7222222222222222
1100,0.25,1.0
1206,0.35294117647058826,0.9411764705882353
1948,0.3333333333333333,0.8333333333333334
3446,0.0,1.0
2884,0.0,1.0
5390,1.0,1.0
7108,0.0,1.0
1855,0.3333333333333333,1.0
5969,1.0,0.0
6329,0.0,1.0
114,0.2944,0.8552
-18,0.3807588075880759,0.7456445993031359
434,0.2413793103448276,0.8505747126436781
646,0.3181818181818182,0.8636363636363636
599,0.36363636363636365,0.7954545454545454
928,0.2777777777777778,0.8333333333333334
678,0.39473684210526316,0.868421052631579
742,0.3055555555555556,0.8333333333333334
714,0.25,0.90625
2630,0.3333333333333333,1.0
2234,0.0,1.0
-123,0.38461538461538464,0.6923076923076923
1963,0.25,0.75
1625,0.5,0.5
1425,0.3333333333333333,0.8333333333333334
2376,0.0,1.0
3445,0.0,0.0
9459,0.0,1.0
6823,0.0,1.0
3518,0.5,1.0
1474,0.0,0.8
5755,1.0,1.0
3811,0.0,1.0
2852,0.0,1.0
2711,0.0,1.0
5,0.29324622793269506,0.8333152294792814
1083,0.5454545454545454,0.9090909090909091
3329,0.0,1.0
794,0.30434782608695654,0.9130434782608695
6550,0.0,1.0
4573,0.0,0.0
900,0.32,0.84
-215,0.3333333333333333,0.6666666666666666
2582,0.5,1.0
3331,0.5,1.0
1331,0.25,0.875
-217,1.0,1.0
1723,0.0,1.0
6347,0.0,1.0
1363,0.4,0.7
1597,0.14285714285714285,1.0
1700,0.75,0.75
2383,0.6666666666666666,1.0
2134,0.0,1.0
2883,0.0,1.0
1884,0.0,1.0
3498,0.5,1.0
1,0.2889849127162496,0.8173435255832152
319,0.2554347826086957,0.8695652173913043
1040,0.375,0.8125
896,0.21739130434782608,0.8695652173913043
539,0.26153846153846155,0.8307692307692308
404,0.2636363636363636,0.8454545454545455
2876,0.5,1.0
1118,0.3333333333333333,0.9166666666666666
901,0.26666666666666666,0.9333333333333333
1316,0.0,0.8
-371,0.5,1.0
1071,0.47619047619047616,0.9523809523809523
-110,0.4583333333333333,0.6041666666666666
5559,0.0,1.0
1583,0.2,0.8
2628,0.0,1.0
1845,0.5,1.0
2062,0.3333333333333333,1.0
11284,1.0,1.0
2242,0.5,0.5
5962,0.0,1.0
6177,0.0,0.0
1875,0.4,1.0
4722,0.0,0.0
2079,0.5,0.0
1909,0.2,0.8
3542,1.0,1.0
6966,0.0,1.0
3235,0.0,1.0
3412,0.0,1.0
7381,0.0,1.0
2691,0.0,1.0
115,0.3083807973962571,0.8494711147274207
153,0.28184281842818426,0.8550135501355014
-19,0.38890097932535367,0.7401523394994559
718,0.34375,0.9375
1953,0.3333333333333333,1.0
3984,0.0,0.6666666666666666
1562,0.16666666666666666,1.0
1074,0.21428571428571427,0.7857142857142857
-296,0.0,1.0
3361,0.6666666666666666,1.0
4593,0.5,0.5
2437,0.0,1.0
-309,0.0,1.0
2959,0.0,1.0
3641,0.0,0.5
2619,0.0,1.0
2925,0.0,1.0
2293,0.5,1.0
2506,0.0,1.0
-271,1.0,0.0
7585,1.0,1.0
96,0.28116710875331563,0.8519893899204244
2637,0.0,1.0
-27,0.4098434004474273,0.7592841163310962
1163,0.1111111111111111,0.8888888888888888
-147,0.3125,0.375
250,0.28052805280528054,0.8811881188118812
1717,0.0,1.0
377,0.1935483870967742,0.9516129032258065
1741,0.0,1.0
859,0.21739130434782608,0.8695652173913043
929,0.058823529411764705,0.8823529411764706
1367,0.18181818181818182,0.8181818181818182
2086,0.0,1.0
1787,0.0,1.0
3197,0.0,1.0
743,0.25,0.8928571428571429
1218,0.25,0.875
2413,0.25,1.0
1257,0.1111111111111111,0.8888888888888888
2915,0.0,1.0
1685,0.6,1.0
1136,0.45454545454545453,0.7272727272727273
4372,0.0,1.0
1132,0.5,1.0
1609,0.14285714285714285,0.8571428571428571
2701,1.0,1.0
3143,0.5,1.0
2492,0.25,1.0
8466,0.0,1.0
4336,0.0,1.0
3121,1.0,1.0
4044,0.0,1.0
2534,0.5,1.0
3314,0.3333333333333333,0.6666666666666666
-262,0.0,1.0
10968,0.0,1.0
3259,0.0,1.0
6475,0.0,1.0
2802,0.0,1.0
-2,0.35240218656183686,0.7706945952024721
328,0.28488372093023256,0.8837209302325582
849,0.1875,0.90625
890,0.35,0.85
1446,0.4444444444444444,0.7777777777777778
2747,0.5,1.0
1534,0.2,1.0
1877,0.6666666666666666,1.0
3103,0.5,0.5
1115,0.2222222222222222,0.7777777777777778
1726,0.25,1.0
1130,0.13333333333333333,0.8666666666666667
1469,0.5,0.5
1790,0.5,1.0
1279,0.3,0.9
1126,0.25,0.8333333333333334
2050,0.4,1.0
11109,0.0,1.0
1560,0.125,0.75
2396,0.3333333333333333,1.0
4560,0.0,1.0
5366,0.0,1.0
2610,1.0,1.0
6816,0.0,1.0
2390,0.0,1.0
8272,0.0,1.0
3150,0.0,1.0
185,0.28489483747609945,0.8508604206500956
-146,0.4666666666666667,0.6
1054,0.2857142857142857,0.7857142857142857
375,0.25984251968503935,0.9133858267716536
349,0.20125786163522014,0.8490566037735849
3130,0.0,1.0
632,0.3548387096774194,0.967741935483871
2228,0.2,1.0
2699,0.5,0.5
-173,0.625,0.5
3060,0.0,1.0
1774,0.3333333333333333,1.0
2366,1.0,1.0
1582,0.3333333333333333,1.0
6127,0.0,1.0
-304,0.0,1.0
3189,0.0,1.0
1838,0.0,1.0
10231,0.0,1.0
-386,1.0,1.0
104,0.2617801047120419,0.8606020942408377
219,0.3196480938416422,0.841642228739003
515,0.26666666666666666,0.85
368,0.21551724137931033,0.8448275862068966
944,0.16,0.84
834,0.36363636363636365,0.8181818181818182
623,0.2,0.88
1388,0.4,0.7333333333333333
1151,0.2857142857142857,0.8571428571428571
978,0.47368421052631576,0.631578947368421
1436,0.2222222222222222,1.0
2296,0.16666666666666666,0.8333333333333334
1075,0.3333333333333333,1.0
9922,0.0,1.0
1232,0.125,0.875
9544,1.0,0.0
3234,0.5,1.0
3935,0.0,1.0
5571,0.0,1.0
1894,1.0,1.0
214,0.29608938547486036,0.8296089385474861
538,0.27586206896551724,0.896551724137931
2322,0.3333333333333333,1.0
449,0.26744186046511625,0.813953488372093
461,0.22784810126582278,0.8860759493670886
-182,0.25,0.875
-151,0.4444444444444444,0.5555555555555556
1024,0.2727272727272727,0.8181818181818182
2855,0.5,0.5
1536,0.0,1.0
719,0.12121212121212122,0.9393939393939394
1622,0.0,1.0
1729,0.0,1.0
1493,0.3333333333333333,1.0
1284,0.2,1.0
1478,0.0,0.8
4135,0.0,1.0
2921,0.0,1.0
2231,0.2222222222222222,0.7777777777777778
9850,0.0,1.0
5472,0.0,1.0
7053,0.0,1.0
5093,0.0,1.0
3131,1.0,1.0
252,0.23469387755102042,0.8469387755102041
593,0.23076923076923078,0.9038461538461539
419,0.29906542056074764,0.9065420560747663
1373,0.25,0.875
874,0.2222222222222222,0.8333333333333334
556,0.3050847457627119,0.9491525423728814
1475,0.2222222222222222,0.7777777777777778
-163,0.2727272727272727,0.45454545454545453
1208,0.1111111111111111,0.6666666666666666
816,0.1,0.85
1696,0.2857142857142857,0.7142857142857143
1647,0.2,1.0
4530,0.0,1.0
818,0.3076923076923077,0.8461538461538461
2193,1.0,1.0
8931,1.0,0.0
9009,0.0,1.0
4667,0.0,0.0
2382,0.5,1.0
2779,0.0,1.0
2707,0.25,0.75
3643,0.0,0.5
1266,0.5,0.875
3449,0.0,1.0
6645,1.0,1.0
3456,0.5,1.0
4700,0.0,0.0
10,0.2912855223958998,0.8356233256541674
485,0.25,0.825
423,0.3173076923076923,0.9230769230769231
120,0.26753670473083196,0.8499184339314845
500,0.2465753424657534,0.7808219178082192
836,0.21875,0.90625
806,0.21739130434782608,0.8695652173913043
-97,0.4084507042253521,0.7887323943661971
748,0.09090909090909091,0.7878787878787878
945,0.18181818181818182,0.6818181818181818
1037,0.2,1.0
3936,0.5,0.75
1278,0.36363636363636365,0.9090909090909091
2210,0.0,1.0
8860,0.0,0.0
1433,0.375,1.0
5857,0.0,1.0
1087,0.14285714285714285,0.7857142857142857
6461,1.0,1.0
3095,0.0,1.0
2773,0.0,1.0
2288,0.0,1.0
3019,0.5,0.5
89,0.29672447013487474,0.853082851637765
550,0.3389830508474576,0.864406779661017
2830,0.25,0.75
521,0.30158730158730157,0.873015873015873
3417,0.0,1.0
-131,0.47619047619047616,0.6666666666666666
1666,0.2,0.8
6121,1.0,1.0
1706,0.0,1.0
2831,0.5,1.0
2463,1.0,1.0
5036,0.5,1.0
3349,0.0,1.0
5072,0.0,1.0
2435,0.5,1.0
-313,0.5,0.5
3925,1.0,1.0
4262,0.0,1.0
9822,0.0,1.0
8897,1.0,1.0
3543,0.0,0.0
1498,0.0,0.75
361,0.29411764705882354,0.8907563025210085
1045,0.5,1.0
644,0.2857142857142857,0.8571428571428571
2369,0.25,1.0
3517,0.0,1.0
9293,0.0,1.0
2147,0.3333333333333333,0.6666666666666666
11423,0.0,0.0
3049,0.0,1.0
7538,0.0,1.0
2357,0.0,1.0
364,0.2537313432835821,0.8805970149253731
452,0.24719101123595505,0.797752808988764
870,0.4,0.8
1779,0.16666666666666666,0.8333333333333334
501,0.2465753424657534,0.9452054794520548
537,0.29333333333333333,0.8933333333333333
1487,0.2857142857142857,0.8571428571428571
1566,0.1111111111111111,0.7777777777777778
2646,0.0,1.0
2868,0.0,0.5
1588,0.125,1.0
3954,0.0,1.0
6166,0.0,0.0
2238,0.0,0.0
2662,0.0,1.0
2543,1.0,1.0
3521,0.0,1.0
3236,0.0,1.0
2305,0.5,1.0
11724,0.0,1.0
3807,1.0,1.0
8635,0.0,1.0
6807,0.0,1.0
356,0.2482758620689655,0.8689655172413793
403,0.24347826086956523,0.8521739130434782
5309,0.0,0.5
741,0.3333333333333333,0.9333333333333333
1381,0.5714285714285714,0.7142857142857143
2010,0.375,1.0
1449,0.16666666666666666,1.0
1928,0.5714285714285714,1.0
2840,0.0,0.6666666666666666
1000,0.125,0.9375
784,0.2692307692307692,0.8461538461538461
490,0.25,0.84375
2009,0.3333333333333333,0.6666666666666666
1517,0.18181818181818182,1.0
871,0.46153846153846156,0.9615384615384616
1543,0.625,0.5
-140,0.5714285714285714,0.5714285714285714
1066,0.21428571428571427,0.7857142857142857
975,0.35714285714285715,0.8571428571428571
1864,0.0,1.0
1944,0.0,0.75
1822,0.5,0.8333333333333334
3528,0.5,1.0
2036,0.2,0.8
923,0.23529411764705882,0.6470588235294118
6540,0.0,1.0
5716,0.0,1.0
3784,0.0,1.0
3567,0.0,1.0
10408,1.0,1.0
4805,0.0,0.0
1794,0.0,1.0
3616,0.0,1.0
197,0.2751540041067762,0.8418891170431212
128,0.26295210166177907,0.8748778103616813
497,0.3235294117647059,0.8235294117647058
-218,0.16666666666666666,0.16666666666666666
464,0.17073170731707318,0.8414634146341463
4356,0.0,1.0
1744,0.8333333333333334,0.8333333333333334
1926,0.6,0.6
2663,0.0,1.0
1322,0.1111111111111111,1.0
1239,0.21428571428571427,1.0
697,0.4482758620689655,0.8275862068965517
-287,0.5,0.5
1808,0.16666666666666666,1.0
838,0.4,0.8
6747,0.0,1.0
911,0.2222222222222222,0.8888888888888888
-177,0.42857142857142855,0.7142857142857143
1112,0.125,0.875
1512,0.25,1.0
2670,0.3333333333333333,0.8333333333333334
2958,0.0,0.0
11220,0.0,1.0
1867,1.0,1.0
2970,0.0,1.0
3995,1.0,1.0
7974,0.0,1.0
4029,0.0,0.0
6053,0.0,1.0
4199,0.0,1.0
3493,0.0,1.0
3226,0.0,1.0
2064,0.0,1.0
3647,0.0,1.0
85,0.2741514360313316,0.8507397737162751
111,0.2745961820851689,0.8634361233480177
106,0.2956989247311828,0.8561827956989247
2367,0.5,1.0
1310,0.2,0.8
